"","state","poll_id","Harris","Trump","pollster","daystoelection","election_date","question_id","samplesize","sampletype","state_abbrev","dem_percent2024","rep_percent2024","ev_total","called2020","dem_percent2020","rep_percent2020","called2016","called2024"
"1687","Pennsylvania",87812,0.49,0.46,"Focaldata",91,"11/5/24",206391,NA,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1688","Pennsylvania",84322,NA,NA,"Susquehanna",413,"11/5/24",182860,700,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1689","Pennsylvania",84546,NA,0.49,"Siena/NYT",380,"11/5/24",184801,600,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1690","Pennsylvania",82788,NA,NA,"Susquehanna",553,"11/5/24",173105,700,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1691","Pennsylvania",87518,0.46,0.5,"SoCal Research",108,"11/5/24",203665,500,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1692","Pennsylvania",84655,NA,0.41,"Morning Consult",372,"11/5/24",185593,805,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1693","Pennsylvania",86908,NA,0.43,"Redfield & Wilton Strategies",187,"11/5/24",198744,509,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1694","Pennsylvania",87626,0.46,0.5,"Morning Consult",104,"11/5/24",204806,804,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1695","Pennsylvania",87894,0.47,0.48,"SoCal Strategies",74,"11/5/24",206829,713,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1696","Pennsylvania",87894,0.47,0.47,"SoCal Strategies",74,"11/5/24",206827,800,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1697","Pennsylvania",84546,NA,0.48,"Siena/NYT",380,"11/5/24",184795,600,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1698","Pennsylvania",87321,NA,0.44,"Morning Consult",127,"11/5/24",202100,794,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1699","Pennsylvania",86534,NA,0.45,"Susquehanna",253,"11/5/24",195237,450,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1700","Pennsylvania",83044,NA,NA,"Public Opinion Strategies",507,"11/5/24",174715,500,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1701","Pennsylvania",86749,NA,0.45,"Emerson",194,"11/5/24",197788,1000,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1702","Pennsylvania",86248,NA,0.514,"Focaldata",293,"11/5/24",193922,NA,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1703","Pennsylvania",83044,NA,0.45,"Public Opinion Strategies",507,"11/5/24",174716,500,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1704","Pennsylvania",86067,NA,0.415,"Emerson",265,"11/5/24",192828,1000,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1705","Pennsylvania",86927,NA,0.413,"Big Data Poll",355,"11/5/24",198883,1284,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1706","Pennsylvania",86993,NA,0.45,"Morning Consult",181,"11/5/24",199545,812,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1707","Pennsylvania",84271,NA,0.45,"PPP",407,"11/5/24",182469,673,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1708","Pennsylvania",87458,NA,0.459,"Emerson",113,"11/5/24",203378,1000,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1709","Pennsylvania",85770,NA,0.48,"Morning Consult",294,"11/5/24",191331,795,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1710","Pennsylvania",87894,NA,0.46,"SoCal Strategies",74,"11/5/24",206828,800,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1711","Pennsylvania",84377,NA,0.453,"Emerson",401,"11/5/24",183488,430,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1712","Pennsylvania",83205,NA,0.5,"Prime Group",510,"11/5/24",175570,500,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1713","Pennsylvania",79515,NA,0.443,"PEM Management Corporation",837,"11/5/24",158918,300,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1714","Pennsylvania",87295,NA,0.44,"Bullfinch",144,"11/5/24",201887,800,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1715","Pennsylvania",78477,NA,0.399,"Blueprint Polling",994,"11/5/24",152858,635,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1716","Pennsylvania",87841,0.46,0.466,"InsiderAdvantage",79,"11/5/24",206432,800,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1717","Pennsylvania",87335,NA,0.48,"Emerson",128,"11/5/24",202375,1000,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1718","Pennsylvania",87514,NA,0.47,"PPP",117,"11/5/24",203640,537,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1719","Pennsylvania",85343,NA,0.39,"Morning Consult",344,"11/5/24",188854,799,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1720","Pennsylvania",87605,NA,0.47,"Echelon Insights",127,"11/5/24",204625,612,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1721","Pennsylvania",87956,0.51,0.47,"Morning Consult",74,"11/5/24",207470,803,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1722","Pennsylvania",86587,NA,0.41,"Fabrizio/GBAO",233,"11/5/24",195844,600,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1723","Pennsylvania",86690,NA,0.48,"Beacon/Shaw",208,"11/5/24",196938,1141,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1724","Pennsylvania",87321,NA,0.51,"Morning Consult",127,"11/5/24",202101,794,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1725","Pennsylvania",86927,NA,0.401,"Big Data Poll",355,"11/5/24",198886,1382,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1726","Pennsylvania",86927,NA,0.399,"Big Data Poll",355,"11/5/24",198884,1382,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1727","Pennsylvania",87877,0.511,0.489,"ActiVote",92,"11/5/24",206715,400,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1728","Pennsylvania",80871,NA,0.459,"Emerson",774,"11/5/24",162673,1000,"lv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1729","Pennsylvania",86067,0.395,0.492,"Emerson",265,"11/5/24",192829,1000,"rv","PA",0.486628057239154,0.503725367155867,19,"D",0.5,0.488,"R","R"
"1730","Rhode Island",80610,NA,0.37,"Echelon Insights",797,"11/5/24",161197,373,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1731","Rhode Island",80610,NA,NA,"Echelon Insights",797,"11/5/24",161212,373,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1732","Rhode Island",80963,NA,0.32,"Fleming & Associates",768,"11/5/24",162984,402,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1733","Rhode Island",87029,NA,0.33,"U. New Hampshire",173,"11/5/24",199924,538,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1734","Rhode Island",86818,NA,0.393,"John Zogby Strategies",206,"11/5/24",198172,398,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1735","Rhode Island",87029,NA,0.4,"U. New Hampshire",173,"11/5/24",199927,538,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1736","Rhode Island",87237,NA,0.33,"Embold Research",153,"11/5/24",201385,1450,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1737","Rhode Island",86818,NA,NA,"John Zogby Strategies",206,"11/5/24",198171,398,"lv","RI",0.555441714421507,0.417631178099909,4,"D",0.594,0.386,"D","D"
"1738","South Carolina",85994,NA,NA,"The Citadel",274,"11/5/24",192607,1000,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1739","South Carolina",86066,NA,0.506,"Emerson",265,"11/5/24",192818,1197,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1740","South Carolina",80608,NA,NA,"Echelon Insights",797,"11/5/24",161213,600,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1741","South Carolina",85939,NA,0.5,"Winthrop U.",277,"11/5/24",192105,1717,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1742","South Carolina",85994,NA,0.49,"The Citadel",274,"11/5/24",192606,1000,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1743","South Carolina",85936,NA,0.536,"Florida Atlantic University/Mainstreet Research",278,"11/5/24",192053,643,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1744","South Carolina",85994,NA,0.54,"The Citadel",274,"11/5/24",192604,1000,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1745","South Carolina",85994,NA,NA,"The Citadel",274,"11/5/24",192605,1000,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1746","South Carolina",80608,NA,0.51,"Echelon Insights",797,"11/5/24",161198,600,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1747","South Carolina",86819,NA,0.47,"John Zogby Strategies",206,"11/5/24",198175,501,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1748","South Carolina",79889,NA,0.46,"Blueprint Polling",804,"11/5/24",160144,721,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1749","South Carolina",85939,NA,NA,"Winthrop U.",277,"11/5/24",192106,1717,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1750","South Carolina",85936,NA,0.516,"Florida Atlantic University/Mainstreet Research",278,"11/5/24",192052,679,"rv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1751","South Carolina",86819,NA,NA,"John Zogby Strategies",206,"11/5/24",198174,501,"lv","SC",0.403608906888947,0.582286295101525,9,"R",0.434,0.551,"R","R"
"1752","South Dakota",87023,NA,0.5,"Mason-Dixon",179,"11/5/24",199814,500,"rv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1753","South Dakota",84417,NA,0.503,"Emerson",401,"11/5/24",183625,432,"rv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1754","South Dakota",86820,NA,0.506,"John Zogby Strategies",206,"11/5/24",198178,303,"lv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1755","South Dakota",85830,NA,0.553,"Emerson",287,"11/5/24",191638,1777,"rv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1756","South Dakota",81275,NA,0.531,"Emerson",748,"11/5/24",164338,1500,"lv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1757","South Dakota",86820,NA,NA,"John Zogby Strategies",206,"11/5/24",198177,303,"lv","SD",0.342390924223985,0.634336779181296,3,"R",0.356,0.618,"R","R"
"1758","Tennessee",84491,NA,0.48,"Targoz Market Research",397,"11/5/24",184230,872,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1759","Tennessee",86629,NA,0.48,"Targoz Market Research",235,"11/5/24",196339,1176,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1760","Tennessee",84491,NA,0.52,"Targoz Market Research",397,"11/5/24",184231,1118,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1761","Tennessee",87398,NA,0.58,"Targoz Market Research",138,"11/5/24",202937,962,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1762","Tennessee",84491,NA,0.53,"Targoz Market Research",397,"11/5/24",184232,844,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1763","Tennessee",84491,NA,0.61,"Targoz Market Research",397,"11/5/24",184228,835,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1764","Tennessee",86309,NA,0.589,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194261,201,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1765","Tennessee",84491,NA,0.46,"Targoz Market Research",397,"11/5/24",184229,1164,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1766","Tennessee",84491,NA,0.59,"Targoz Market Research",397,"11/5/24",184227,1075,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1767","Tennessee",85533,NA,0.51,"Targoz Market Research",327,"11/5/24",189719,929,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1768","Tennessee",83145,NA,0.51,"Targoz Market Research",510,"11/5/24",175360,1120,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1769","Tennessee",86629,NA,0.47,"Targoz Market Research",235,"11/5/24",196304,955,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1770","Tennessee",83145,NA,0.54,"Targoz Market Research",510,"11/5/24",175361,1046,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1771","Tennessee",87966,0.369,0.631,"ActiVote",101,"11/5/24",207480,400,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1772","Tennessee",83145,NA,NA,"Targoz Market Research",510,"11/5/24",175363,1120,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1773","Tennessee",85533,NA,0.63,"Targoz Market Research",327,"11/5/24",189717,929,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1774","Tennessee",86998,NA,0.47,"SSRS",193,"11/5/24",199671,501,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1775","Tennessee",82726,NA,0.42,"SSRS",566,"11/5/24",172633,502,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1776","Tennessee",85416,NA,0.49,"Siena",366,"11/5/24",189086,805,"a","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1777","Tennessee",87398,NA,0.55,"Targoz Market Research",138,"11/5/24",202936,1152,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1778","Tennessee",83145,NA,NA,"Targoz Market Research",510,"11/5/24",175362,977,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1779","Tennessee",86309,NA,0.584,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194250,216,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1780","Tennessee",82726,NA,NA,"SSRS",566,"11/5/24",172634,501,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1781","Tennessee",84428,NA,0.553,"Emerson",401,"11/5/24",183638,410,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1782","Tennessee",85345,NA,0.45,"SSRS",357,"11/5/24",188843,502,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1783","Tennessee",86629,NA,0.6,"Targoz Market Research",235,"11/5/24",196338,1139,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1784","Tennessee",85533,NA,0.61,"Targoz Market Research",327,"11/5/24",189716,1187,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1785","Tennessee",86821,NA,0.523,"John Zogby Strategies",206,"11/5/24",198181,510,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1786","Tennessee",85533,NA,0.48,"Targoz Market Research",327,"11/5/24",189718,1187,"rv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1787","Tennessee",86629,NA,0.55,"Targoz Market Research",235,"11/5/24",196303,974,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1788","Tennessee",86821,NA,NA,"John Zogby Strategies",206,"11/5/24",198180,510,"lv","TN",0.344740533600179,0.641939370914985,11,"R",0.375,0.607,"R","R"
"1789","Texas",86544,NA,0.55,"Marist",232,"11/5/24",195269,1117,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1790","Texas",86065,NA,0.45,"YouGov",277,"11/5/24",192791,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1791","Texas",87307,NA,0.45,"Manhattan Institute",133,"11/5/24",202052,600,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1792","Texas",84488,NA,NA,"YouGov",397,"11/5/24",184198,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1793","Texas",85451,NA,NA,"YouGov",340,"11/5/24",189280,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1794","Texas",84488,NA,NA,"YouGov",397,"11/5/24",184200,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1795","Texas",85646,NA,0.487,"Emerson",297,"11/5/24",190482,1315,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1796","Texas",86238,NA,0.41,"University of Texas at Tyler",261,"11/5/24",193883,1167,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1797","Texas",86238,NA,NA,"University of Texas at Tyler",261,"11/5/24",193884,1167,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1798","Texas",86310,NA,0.499,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194251,489,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1799","Texas",85451,NA,0.45,"YouGov",340,"11/5/24",189279,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1800","Texas",86643,NA,0.507,"Cygnal",215,"11/5/24",196405,1000,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1801","Texas",82878,0.39,0.46,"Texas Hispanic Policy Foundation",547,"11/5/24",173613,1000,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1802","Texas",86065,NA,NA,"YouGov",277,"11/5/24",192793,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1803","Texas",85646,NA,0.457,"Emerson",297,"11/5/24",190483,1315,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1804","Texas",87307,NA,0.52,"Manhattan Institute",133,"11/5/24",202053,600,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1805","Texas",86668,NA,0.46,"Texas Hispanic Policy Foundation",214,"11/5/24",196561,1600,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1806","Texas",87203,NA,0.46,"YouGov",158,"11/5/24",201237,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1807","Texas",85865,NA,NA,"Redfield & Wilton Strategies",278,"11/5/24",191860,605,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1808","Texas",86775,NA,0.45,"YouGov",207,"11/5/24",197994,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1809","Texas",87998,0.455,0.545,"ActiVote",83,"11/5/24",207589,400,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1810","Texas",87332,NA,0.49,"Remington",129,"11/5/24",202372,589,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1811","Texas",82878,NA,NA,"Texas Hispanic Policy Foundation",547,"11/5/24",173612,1000,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1812","Texas",84488,NA,NA,"YouGov",397,"11/5/24",184197,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1813","Texas",87747,0.467,0.533,"ActiVote",97,"11/5/24",205745,400,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1814","Texas",86065,NA,0.48,"YouGov",277,"11/5/24",192792,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1815","Texas",86668,NA,0.48,"Texas Hispanic Policy Foundation",214,"11/5/24",196562,1600,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1816","Texas",85865,NA,0.44,"Redfield & Wilton Strategies",278,"11/5/24",191859,605,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1817","Texas",86544,NA,0.48,"Marist",232,"11/5/24",195270,1117,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1818","Texas",80611,NA,0.48,"Echelon Insights",797,"11/5/24",161199,813,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1819","Texas",87861,0.446,0.495,"YouGov",92,"11/5/24",206559,1365,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1820","Texas",86238,NA,0.46,"University of Texas at Tyler",261,"11/5/24",193882,1167,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1821","Texas",85736,NA,NA,"YouGov",299,"11/5/24",191193,1145,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1822","Texas",85451,NA,NA,"YouGov",340,"11/5/24",189281,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1823","Texas",84488,NA,NA,"YouGov",397,"11/5/24",184199,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1824","Texas",86643,NA,0.458,"Cygnal",215,"11/5/24",196404,1000,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1825","Texas",87987,0.44,0.52,"Quantus Polls and News",68,"11/5/24",207574,1000,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1826","Texas",86822,NA,0.446,"John Zogby Strategies",206,"11/5/24",198184,743,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1827","Texas",87251,NA,0.47,"University of Texas at Tyler",147,"11/5/24",201569,931,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1828","Texas",79146,NA,0.44,"Blueprint Polling",881,"11/5/24",156452,603,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1829","Texas",86310,NA,0.509,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194262,458,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1830","Texas",82678,NA,0.45,"CWS Research",568,"11/5/24",172324,677,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1831","Texas",80817,NA,0.491,"Emerson",777,"11/5/24",162487,1000,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1832","Texas",87251,NA,0.46,"University of Texas at Tyler",147,"11/5/24",201568,1144,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1833","Texas",86775,NA,0.48,"YouGov",207,"11/5/24",197995,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1834","Texas",87910,0.44,0.49,"PPP",76,"11/5/24",206990,725,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1835","Texas",80611,NA,NA,"Echelon Insights",797,"11/5/24",161214,813,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1836","Texas",82878,NA,0.44,"Texas Hispanic Policy Foundation",547,"11/5/24",173611,1000,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1837","Texas",85451,NA,NA,"YouGov",340,"11/5/24",189282,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1838","Texas",86238,NA,NA,"University of Texas at Tyler",261,"11/5/24",193885,1167,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1839","Texas",87910,0.42,0.45,"PPP",76,"11/5/24",206989,725,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1840","Texas",85736,NA,0.49,"YouGov",299,"11/5/24",191191,1145,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1841","Texas",86822,NA,NA,"John Zogby Strategies",206,"11/5/24",198183,743,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1842","Texas",85964,NA,0.42,"National Public Affairs",273,"11/5/24",192463,807,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1843","Texas",85736,0.39,0.52,"YouGov",299,"11/5/24",191192,1145,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1844","Texas",87011,NA,0.41,"Texas Lyceum",207,"11/5/24",199754,926,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1845","Texas",87501,NA,0.544,"ActiVote",133,"11/5/24",203617,400,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1846","Texas",82678,NA,NA,"CWS Research",568,"11/5/24",172325,677,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1847","Texas",84488,NA,0.45,"YouGov",397,"11/5/24",184195,1200,"rv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
"1848","Texas",81210,NA,0.474,"Emerson",750,"11/5/24",163935,1000,"lv","TX",0.424566547431246,0.561399597529967,40,"R",0.465,0.521,"R","R"
